Latitude,Longitude,year
30.305556,-84.423611,2001
30.1103,-84.9903,2001
27.62309,-82.539263,2001
27.633089,-82.54593,2001
27.480873,-82.618709,2001
27.449763,-82.522041,2001
29.170533,-82.100646,2001
29.192754,-82.173149,2001
25.899539,-80.38259,2001
25.808709,-80.301995,2001
25.924539,-80.448388,2001
25.732878,-80.16175,2001
25.587327,-80.325922,2001
25.39122,-80.680819,2001
25.622049,-80.344255,2001
25.794222,-80.215556,2001
25.768155,-80.233104,2001
25.833986,-80.241993,2001
25.798709,-80.210048,2001
25.471944,-80.482778,2001
24.581257,-81.74648,2001
30.658552,-81.463168,2001
28.735828,-81.60174,2001
28.507503,-81.416737,2001
28.45445,-81.381181,2001
28.551112,-81.345347,2001
28.542224,-81.378403,2001
28.596389,-81.3625,2001
28.347509,-81.636464,2001
26.724786,-80.666447,2001
26.730833,-80.233889,2001
26.693399,-80.099209,2001
26.454796,-80.096709,2001
26.466351,-80.074765,2001
26.456944,-80.092778,2001
26.370077,-80.074209,2001
28.332225,-82.305643,2001
28.195574,-82.756264,2001
27.946688,-82.731767,2001
27.784749,-82.659265,2001
27.785866,-82.739875,2001
27.863635,-82.623153,2001
27.793082,-82.727879,2001
28.000297,-82.776213,2001
28.047517,-82.709822,2001
27.892801,-82.680378,2001
27.87169,-82.691489,2001
27.895856,-82.774546,2001
27.875833,-82.696389,2001
28.090299,-82.700707,2001
28.141667,-82.739722,2001
27.856418,-82.017633,2001
27.897248,-81.960084,2001
27.939746,-82.000084,2001
28.028889,-81.972222,2001
29.687748,-81.656509,2001
27.391152,-80.398385,2001
27.449206,-80.408104,2001
30.408199,-86.889961,2001
27.290556,-82.507222,2001
27.074223,-82.423985,2001
27.299769,-82.522597,2001
27.33588,-82.53093,2001
27.307268,-82.570376,2001
27.350278,-82.479722,2001
27.101166,-82.435929,2001
28.746111,-81.310556,2001
29.109151,-80.993666,2001
29.206667,-81.0525,2001
30.0925,-84.161111,2001
34.103431,-84.91522,2001
32.777465,-83.640996,2001
32.805264,-83.543493,2001
30.740718,-82.128154,2001
32.062124,-81.067043,2001
32.092957,-81.14399,2001
32.094095,-81.150945,2001
32.06848,-81.04942,2001
32.110679,-81.161823,2001
32.090779,-81.130222,2001
34.474526,-85.408847,2001
34.320372,-84.554652,2001
33.945948,-83.372102,2001
33.610845,-84.390717,2001
34.015436,-84.607423,2001
33.40405,-84.745728,2001
34.376227,-84.059506,2001
33.6878,-84.2905,2001
33.698643,-84.272614,2001
33.789272,-84.235754,2001
33.901389,-84.279903,2001
33.845741,-84.213398,2001
31.567953,-84.102685,2001
31.5776,-84.0998,2001
33.778329,-84.707791,2001
33.741242,-84.776429,2001
34.98567,-84.375193,2001
33.455739,-84.418998,2001
34.2605,-85.3232,2001
34.263198,-85.304826,2001
33.752625,-84.383325,2001
33.819564,-84.389708,2001
33.802241,-84.435618,2001
33.77933,-84.39576,2001
33.720742,-84.357316,2001
33.876469,-84.380327,2001
33.616499,-84.437427,2001
31.180893,-81.504622,2001
31.169805,-81.495035,2001
33.9632,-84.0691,2001
34.2993,-83.8134,2001
33.433949,-84.161811,2001
32.6056,-83.5978,2001
30.8486,-83.2933,2001
34.785219,-84.626423,2001
32.4842,-84.9789,2001
32.521272,-84.944635,2001
32.4344,-84.9293,2001
32.4362,-84.9341,2001
32.4297,-84.9316,2001
32.539571,-84.844732,2001
33.9285,-85.04534,2001
33.1787,-84.4052,2001
33.39375,-82.006228,2001
33.469164,-81.991426,2001
33.4339,-82.0224,2001
33.588545,-84.069608,2001
33.264875,-84.284914,2001
31.954286,-84.08101,2001
34.9788,-85.3009,2001
32.967359,-82.806871,2001
32.881829,-83.333775,2001
19.4308,-155.2578,2001
19.416699,-155.237223,2001
19.420506,-155.287853,2001
21.283503,-157.830591,2001
21.318779,-157.858646,2001
21.323745,-158.088613,2001
21.332743,-158.11413,2001
21.30758,-157.85542,2001
21.303382,-157.871171,2001
21.34434,-158.110587,2001
21.392833,-157.969126,2001
21.340163,-157.70559,2001
21.978802,-159.366928,2001
20.912066,-156.378015,2001
20.780997,-156.446373,2001
20.808788,-156.283507,2001
43.618889,-116.213611,2001
43.636111,-116.270278,2001
43.616379,-116.203817,2001
43.618668,-116.213138,2001
43.577603,-116.178156,2001
43.547918,-116.133053,2001
43.647667,-116.214563,2001
43.589464,-116.223462,2001
42.916389,-112.515833,2001
42.925556,-112.478889,2001
42.876725,-112.460347,2001
42.797453,-112.254432,2001
42.978248,-112.455813,2001
47.316577,-116.571281,2001
43.021944,-112.41,2001
43.82291,-115.8395,2001
44.104498,-115.972386,2001
48.274167,-116.550833,2001
48.292141,-116.556656,2001
48.270633,-116.567724,2001
43.499358,-112.014971,2001
43.4647,-112.04645,2001
43.29437,-112.042787,2001
43.518267,-112.020708,2001
43.460556,-113.562222,2001
43.58031,-116.562676,2001
43.562401,-116.563232,2001
43.5625,-116.563611,2001
43.579446,-116.561111,2001
42.661298,-111.591443,2001
42.695198,-111.594669,2001
44.170385,-114.928034,2001
43.286562,-115.853221,2001
45.931274,-116.116255,2001
42.724497,-114.518626,2001
47.682315,-116.76553,2001
47.708934,-116.944803,2001
47.698398,-116.794693,2001
47.782603,-116.882929,2001
47.721597,-116.92615,2001
46.72182,-116.960177,2001
45.171924,-113.891719,2001
45.161745,-113.89232,2001
45.181897,-113.890285,2001
46.22018,-116.028962,2001
42.619416,-113.676719,2001
46.417778,-117.018611,2001
46.422065,-117.029962,2001
46.408352,-116.992533,2001
42.911111,-112.539167,2001
42.9125,-112.535556,2001
47.543056,-116.1275,2001
47.536389,-116.236667,2001
42.563894,-114.459475,2001
42.145572,-115.0145,2001
42.564008,-114.447071,2001
44.899213,-116.094873,2001
39.93301,-91.404237,2001
40.123796,-88.229531,2001
40.05278,-88.37251,2001
40.052032,-88.37334,2001
39.210857,-87.668297,2001
41.670992,-87.732457,2001
41.834276,-87.623851,2001
41.687165,-87.539315,2001
41.87372,-87.645326,2001
41.755832,-87.54535,2001
41.87898,-87.635556,2001
41.70757,-87.568574,2001
41.965485,-87.749928,2001
41.912739,-87.722673,2001
41.656518,-87.589574,2001
41.877682,-87.635027,2001
41.790787,-87.601646,2001
41.895812,-87.607683,2001
41.964199,-87.658667,2001
41.7514,-87.713488,2001
41.984332,-87.792002,2001
41.80118,-87.832349,2001
41.773921,-87.815334,2001
41.66812,-87.99057,2001
41.615038,-87.71556,2001
41.662109,-87.696467,2001
41.965193,-87.876265,2001
41.782766,-87.805377,2001
41.855243,-87.75247,2001
42.027807,-87.905344,2001
42.060285,-87.863225,2001
42.05336,-88.10813,2001
42.139996,-87.799227,2001
41.872202,-87.826165,2001
41.872117,-87.82908,2001
41.864426,-87.748902,2001
42.062053,-87.675254,2001
41.631424,-87.5681,2001
41.771071,-88.152534,2001
41.813049,-88.072827,2001
39.067159,-88.548934,2001
37.998268,-88.493158,2001
37.723086,-89.209289,2001
39.110539,-90.32408,2001
42.2869,-89.9997,2001
42.050403,-88.280015,2001
42.049148,-88.273029,2001
42.386706,-87.841406,2001
42.467573,-87.810047,2001
42.290579,-87.981743,2001
41.293015,-89.049425,2001
42.221442,-88.242207,2001
40.515314,-88.995909,2001
40.518735,-88.996896,2001
39.866834,-88.925594,2001
39.396075,-89.809739,2001
38.890186,-90.148031,2001
38.694438,-90.153954,2001
38.699565,-90.143529,2001
38.704534,-90.139675,2001
38.726573,-89.959963,2001
38.827665,-90.058116,2001
38.795327,-90.092885,2001
38.791993,-90.095663,2001
38.800049,-90.099274,2001
38.793341,-90.039762,2001
38.903085,-90.143168,2001
38.860669,-90.105851,2001
38.865984,-90.070571,2001
38.869001,-89.622816,2001
40.68742,-89.606943,2001
40.700072,-89.613414,2001
40.697007,-89.584737,2001
40.745504,-89.585869,2001
38.176278,-89.788459,2001
41.514727,-90.51735,2001
38.612034,-90.160477,2001
38.592192,-90.165081,2001
38.235049,-89.842046,2001
38.529631,-89.99285,2001
39.800614,-89.591225,2001
39.799309,-89.647608,2001
39.844122,-89.604839,2001
39.831921,-89.644164,2001
40.55646,-89.654028,2001
38.397789,-87.773853,2001
38.369498,-87.834466,2001
41.459963,-88.182019,2001
41.526885,-88.116474,2001
41.57574,-88.055148,2001
41.221537,-88.190967,2001
42.28719,-89.077005,2001
42.267242,-89.08955,2001
42.267674,-89.087851,2001
42.334982,-89.037775,2001
41.221418,-85.016821,2001
41.094965,-85.101816,2001
41.07445,-85.136729,2001
41.050604,-85.149693,2001
39.21283,-85.895823,2001
39.997732,-86.395394,2001
40.540455,-86.553035,2001
38.376944,-85.690278,2001
38.270903,-85.74024,2001
38.573253,-87.214613,2001
38.639215,-87.222235,2001
39.043947,-84.907173,2001
39.092836,-84.854951,2001
41.36366,-85.061629,2001
41.364217,-84.926353,2001
41.368939,-84.908019,2001
40.199502,-85.387908,2001
40.157952,-85.420984,2001
40.158417,-85.415021,2001
40.300385,-85.245862,2001
38.391799,-86.929668,2001
41.719217,-85.831106,2001
41.667827,-85.969444,2001
38.266167,-85.84107,2001
38.367967,-85.832955,2001
38.273511,-85.836412,2001
38.30703,-85.832974,2001
39.9642,-87.421398,2001
38.361443,-87.748631,2001
38.392991,-87.748323,2001
38.276323,-87.552938,2001
38.425297,-87.465908,2001
38.985477,-86.990419,2001
40.056126,-86.000487,2001
39.93487,-85.840671,2001
39.758707,-86.3985,2001
40.009544,-85.52347,2001
40.485479,-86.132879,2001
40.959604,-85.37961,2001
38.920835,-86.080523,2001
41.187854,-87.053571,2001
41.135854,-86.987773,2001
41.221437,-87.027765,2001
38.776726,-85.407181,2001
39.417155,-86.152406,2001
38.833379,-87.241958,2001
38.740882,-87.484733,2001
38.7408,-87.4853,2001
41.635952,-87.442017,2001
41.629073,-87.461554,2001
41.606662,-87.304943,2001
41.65274,-87.439551,2001
41.263924,-87.417534,2001
41.613086,-87.458651,2001
41.573282,-87.406579,2001
41.546593,-87.426481,2001
41.636702,-87.515043,2001
41.585592,-87.325871,2001
41.588925,-87.407817,2001
41.600314,-87.33476,2001
41.586386,-87.475543,2001
41.639306,-87.493609,2001
41.678349,-87.508345,2001
41.592517,-87.471955,2001
41.650035,-87.507265,2001
41.717762,-86.907786,2001
41.679762,-86.852806,2001
41.629259,-86.68502,2001
41.707212,-86.891216,2001
41.602265,-86.730301,2001
40.111975,-85.679952,2001
40.002511,-85.656391,2001
39.6463,-86.248773,2001
39.744993,-86.166464,2001
39.858889,-86.021389,2001
39.749027,-86.186269,2001
39.73836,-86.22775,2001
39.760869,-86.297195,2001
39.76048,-86.108833,2001
39.747975,-86.175799,2001
39.768056,-86.16,2001
39.789486,-86.06085,2001
39.758925,-86.289694,2001
39.810833,-86.114444,2001
39.89365,-86.04054,2001
39.788903,-86.214628,2001
39.774979,-86.12202,2001
39.758855,-86.115415,2001
39.575634,-86.477893,2001
37.99424,-86.763445,2001
37.983883,-86.77219,2001
38.207004,-86.574984,2001
38.518935,-87.248598,2001
41.634104,-87.101452,2001
41.621982,-87.116423,2001
41.631427,-87.086977,2001
41.633371,-87.102812,2001
41.616618,-87.146959,2001
41.6175,-87.199167,2001
41.512118,-87.036236,2001
38.00641,-87.718354,2001
39.623101,-86.854453,2001
41.551667,-86.370556,2001
41.66346,-86.207826,2001
41.742598,-86.110521,2001
41.693659,-86.236673,2001
41.694492,-86.287508,2001
39.613367,-85.870669,2001
37.982552,-86.966375,2001
37.95644,-87.035275,2001
37.981162,-87.032497,2001
38.167523,-86.983214,2001
39.099486,-87.470577,2001
40.425591,-86.879453,2001
37.971727,-87.567236,2001
38.021727,-87.569458,2001
38.113889,-87.536667,2001
37.979209,-87.600017,2001
38.00782,-87.574183,2001
37.974436,-87.532289,2001
37.902561,-87.671406,2001
39.923645,-87.435566,2001
39.485987,-87.401312,2001
39.448648,-87.391964,2001
39.456238,-87.370553,2001
39.558525,-87.312883,2001
39.528371,-87.428342,2001
39.514761,-87.407787,2001
40.816038,-85.661408,2001
37.937561,-87.314173,2001
38.051667,-87.278056,2001
38.194501,-87.341396,2001
37.938101,-87.345839,2001
38.534652,-86.260372,2001
39.812256,-84.889927,2001
39.795867,-84.880759,2001
39.806357,-84.945866,2001
39.834492,-84.917183,2001
39.836159,-84.914128,2001
41.122988,-85.342146,2001
41.124817,-85.356633,2001
42.493042,-92.344074,2001
42.743036,-92.513241,2001
43.16944,-93.202426,2001
43.161628,-93.208537,2001
41.823283,-90.211982,2001
41.874999,-90.177574,2001
42.600834,-91.538493,2001
43.397459,-94.817485,2001
41.780261,-95.948435,2001
41.657232,-91.503478,2001
40.400959,-91.391012,2001
41.91056,-91.652121,2001
41.974723,-91.666847,2001
41.980557,-91.669624,2001
41.983333,-91.662958,2001
42.281013,-91.526879,2001
41.97028,-91.620178,2001
42.00508,-91.6793,2001
41.941114,-91.634067,2001
41.93417,-91.682679,2001
41.400968,-91.067957,2001
41.419429,-91.070975,2001
41.387969,-91.054504,2001
41.4069,-91.0616,2001
43.123704,-94.693518,2001
41.684155,-93.791057,2001
41.603159,-93.643118,2001
41.584156,-93.641886,2001
41.607767,-93.57216,2001
41.583183,-93.58385,2001
41.622767,-93.657997,2001
41.673321,-93.698277,2001
41.583878,-93.627996,2001
41.603517,-93.7479,2001
41.664711,-93.614385,2001
41.264171,-95.896124,2001
41.516421,-90.619027,2001
41.699174,-90.521944,2001
41.530011,-90.587611,2001
41.467236,-90.688451,2001
41.550005,-90.600115,2001
41.517772,-90.618755,2001
41.647532,-90.430965,2001
41.882867,-93.6878,2001
42.041375,-93.614107,2001
40.689196,-91.994618,2001
41.285533,-93.583983,2001
42.517968,-96.387903,2001
42.399437,-96.356139,2001
37.771964,-100.01819,2001
38.974457,-94.687013,2001
38.903618,-94.706904,2001
38.863063,-94.769127,2001
38.135882,-94.731988,2001
37.047022,-95.613588,2001
37.676308,-95.474659,2001
37.781401,-97.337543,2001
37.708902,-97.375601,2001
37.659334,-97.297714,2001
37.651114,-97.362212,2001
37.702066,-97.314847,2001
37.680847,-97.334212,2001
37.747085,-97.316912,2001
37.686403,-97.338379,2001
39.04,-95.691927,2001
39.02139,-95.748594,2001
39.032501,-95.701371,2001
39.348452,-101.713405,2001
37.47689,-97.366399,2001
38.770081,-99.763424,2001
39.087949,-94.621453,2001
39.151393,-94.617734,2001
39.117219,-94.635605,2001
39.046314,-94.694816,2001
36.60843,-83.73694,2001
38.91833,-84.852637,2001
38.47676,-82.63137,2001
38.465914,-82.620993,2001
38.45934,-82.64041,2001
38.41536,-82.598214,2001
38.369804,-82.600714,2001
37.98629,-85.71192,2001
39.065617,-84.451885,2001
38.23887,-82.9881,2001
36.91171,-87.323337,2001
37.780776,-87.075307,2001
37.741159,-87.118053,2001
37.13179,-86.142953,2001
38.125909,-84.468271,2001
38.06503,-84.49761,2001
38.038966,-84.507439,2001
38.219433,-84.83845,2001
36.899224,-88.493655,2001
38.548136,-82.731163,2001
37.93829,-86.89719,2001
37.705612,-85.852629,2001
36.846478,-83.321571,2001
37.865043,-87.557513,2001
37.858932,-87.575291,2001
37.8712,-87.46375,2001
38.13784,-85.57648,2001
38.18257,-85.861631,2001
38.23319,-85.81566,2001
38.19113,-85.77935,2001
38.251182,-85.758574,2001
38.20808,-85.655556,2001
38.24024,-85.73195,2001
38.06091,-85.89804,2001
38.137846,-85.686627,2001
38.270348,-85.788296,2001
38.229,-85.7018,2001
38.26355,-85.71025,2001
38.23158,-85.82678,2001
38.137568,-85.686627,2001
37.89147,-84.58825,2001
39.0725,-84.525,2001
37.155392,-88.394024,2001
37.07151,-88.33389,2001
37.06636,-88.63774,2001
37.05822,-88.57251,2001
37.606435,-87.253888,2001
37.738458,-84.284952,2001
37.031167,-88.350592,2001
37.9214,-83.0662,2001
37.227265,-87.158329,2001
38.4002,-85.44428,2001
37.28329,-83.20932,2001
37.4826,-82.53532,2001
37.09798,-84.61152,2001
38.385905,-84.559943,2001
36.708607,-86.566284,2001
36.901441,-88.013634,2001
36.783939,-87.851963,2001
36.7841,-87.8499,2001
38.71006,-85.417736,2001
36.998931,-86.42749,2001
36.993375,-86.418323,2001
37.035438,-86.250628,2001
37.7046,-85.0485,2001
36.930087,-84.094654,2001
30.229653,-90.965628,2001
30.492144,-93.144045,2001
32.535293,-93.747041,2001
32.68336,-93.861582,2001
32.478486,-93.766012,2001
30.140265,-93.368448,2001
30.262604,-93.285084,2001
30.227798,-93.579965,2001
30.17735,-93.214668,2001
31.568222,-91.45845,2001
31.574402,-91.455353,2001
30.491857,-91.150107,2001
30.419805,-91.182016,2001
30.461981,-91.179219,2001
30.700895,-91.056068,2001
30.593978,-91.251943,2001
31.502477,-92.460439,2001
30.219101,-91.062552,2001
30.400194,-91.42511,2001
30.221255,-91.315418,2001
30.204218,-91.126041,2001
30.041238,-90.272826,2001
29.900314,-90.109836,2001
30.217701,-92.051511,2001
30.275033,-92.01732,2001
29.764098,-90.765275,2001
30.315406,-90.811383,2001
29.955704,-90.121733,2001
29.993519,-90.10155,2001
29.954093,-90.077016,2001
32.509959,-92.046196,2001
29.119168,-89.206659,2001
30.681718,-91.366247,2001
31.289627,-92.480971,2001
29.982147,-89.998681,2001
29.939614,-89.923883,2001
29.984371,-90.410638,2001
29.933261,-90.359524,2001
29.99497,-90.817415,2001
30.057515,-90.619286,2001
30.040961,-90.466783,2001
29.715485,-91.210103,2001
30.503287,-90.377212,2001
29.679301,-90.779731,2001
30.500642,-91.213556,2001
32.057581,-92.435157,2001
44.0457,-70.2902,2001
44.089406,-70.214219,2001
47.355332,-68.322685,2001
46.698422,-68.038403,2001
46.682299,-68.016195,2001
46.932544,-67.895855,2001
46.511709,-67.86808,2001
46.629212,-68.4028,2001
46.660782,-67.900175,2001
46.69634,-68.032614,2001
46.6041,-68.4135,2001
44.107524,-70.729165,2001
43.677994,-70.256178,2001
43.662372,-70.264929,2001
43.676748,-70.368662,2001
43.561043,-70.207324,2001
43.832458,-70.063815,2001
44.492567,-70.230852,2001
44.51098,-70.221318,2001
44.501923,-70.228196,2001
44.239322,-68.30568,2001
44.351697,-68.22698,2001
44.37705,-68.2609,2001
44.423074,-68.805711,2001
44.3179,-69.7919,2001
44.312319,-69.786717,2001
44.550136,-69.629881,2001
44.230622,-69.785,2001
43.917955,-69.26059,2001
44.090081,-69.153098,2001
44.096389,-69.147169,2001
44.555341,-70.547566,2001
44.54312,-70.545343,2001
44.551419,-70.546319,2001
44.250922,-70.860605,2001
44.79886,-68.769675,2001
44.8166,-68.82035,2001
44.93345,-68.645594,2001
44.735978,-68.670752,2001
45.2158,-68.7082,2001
45.164167,-69.213889,2001
45.125837,-67.265408,2001
43.494806,-70.442273,2001
43.656764,-70.629138,2001
43.343167,-70.471034,2001
43.083421,-70.749497,2001
43.644804,-70.264215,2001
38.9025,-76.653056,2001
39.101111,-76.729444,2001
39.169533,-76.627933,2001
39.158911,-76.511025,2001
39.460478,-76.633543,2001
39.310833,-76.474444,2001
38.54,-76.583889,2001
39.444294,-77.042252,2001
39.701444,-75.860051,2001
39.609001,-75.82966,2001
38.508547,-76.811864,2001
38.444971,-76.111274,2001
39.42276,-77.37519,2001
39.410191,-76.296946,2001
39.563333,-76.203889,2001
39.305021,-75.797317,2001
39.114313,-77.106876,2001
38.939722,-76.935,2001
39.02,-76.827778,2001
38.851667,-76.932778,2001
39.0284,-76.8171,2001
39.564178,-77.720244,2001
38.362062,-75.603258,2001
39.340556,-76.582222,2001
39.34465,-76.68538,2001
39.28777,-76.546861,2001
39.232778,-76.579722,2001
39.297733,-76.604603,2001
39.312051,-76.54052,2001
39.261667,-76.6375,2001
39.318611,-76.5825,2001
39.274551,-76.543297,2001
41.975804,-70.023598,2001
42.63668,-73.167428,2001
42.448009,-73.254108,2001
41.633278,-70.879162,2001
41.685707,-71.169235,2001
42.063156,-71.148383,2001
41.628715,-70.926149,2001
41.70038,-71.151156,2001
42.709535,-71.145891,2001
42.474642,-70.970816,2001
42.790268,-70.80835,2001
42.772313,-71.060612,2001
42.770837,-71.10229,2001
42.698215,-71.164413,2001
42.061762,-72.677592,2001
42.19438,-72.555112,2001
42.098983,-72.587589,2001
42.108992,-72.590803,2001
42.10065,-72.5912,2001
42.400579,-72.523109,2001
42.298493,-72.334079,2001
42.645771,-71.311167,2001
42.647591,-71.311449,2001
42.413574,-71.482775,2001
42.274821,-71.031994,2001
42.081936,-71.014739,2001
42.348873,-71.097163,2001
42.329542,-71.067828,2001
42.316394,-70.967773,2001
42.309417,-71.055573,2001
42.377833,-71.027138,2001
42.348709,-71.070607,2001
42.372122,-71.061741,2001
42.359541,-71.053662,2001
42.340251,-71.03835,2001
42.317372,-70.968359,2001
42.3295,-71.0826,2001
42.3631,-71.0543,2001
42.274319,-71.875511,2001
42.260102,-71.798375,2001
42.267315,-71.798405,2001
42.260926,-71.792848,2001
42.595089,-71.788685,2001
42.767786,-86.148577,2001
45.073069,-83.435531,2001
43.571391,-83.890721,2001
44.616943,-86.109408,2001
42.19779,-86.309694,2001
42.253097,-84.759697,2001
41.89557,-86.001629,2001
46.493633,-84.364207,2001
46.481689,-84.331705,2001
42.798339,-84.393795,2001
45.796634,-87.089581,2001
45.7958,-87.079859,2001
45.796634,-87.105692,2001
45.815522,-87.100415,2001
45.776912,-87.075969,2001
43.047224,-83.670159,2001
43.168336,-83.461541,2001
44.75389,-85.592019,2001
43.836388,-82.6429,2001
42.738618,-84.534633,2001
42.278067,-85.54189,2001
42.216432,-85.552502,2001
42.956117,-85.679117,2001
42.984173,-85.671339,2001
42.938638,-85.671141,2001
43.176672,-85.416608,2001
47.459599,-88.149138,2001
41.995568,-83.946559,2001
42.731394,-82.793463,2001
42.51334,-83.005971,2001
43.953334,-86.294415,2001
43.578916,-84.18943,2001
43.583083,-84.193875,2001
43.578638,-84.195264,2001
43.609194,-84.210544,2001
43.591416,-84.209431,2001
43.601416,-84.298881,2001
43.589471,-84.221099,2001
44.310555,-84.891865,2001
41.763936,-83.471878,2001
41.891712,-83.337431,2001
41.886989,-83.364098,2001
43.278061,-86.311083,2001
43.233061,-86.23858,2001
42.463063,-83.183199,2001
42.490313,-83.279931,2001
42.894451,-85.852734,2001
42.790023,-86.114485,2001
42.797245,-86.11032,2001
43.508358,-83.968032,2001
42.953336,-82.456229,2001
46.288877,-85.950227,2001
43.6138,-83.3591,2001
42.293927,-83.711051,2001
42.240565,-83.599602,2001
42.416636,-83.902185,2001
42.22862,-83.2082,2001
42.267231,-83.132086,2001
42.302786,-83.10653,2001
42.357808,-83.096033,2001
42.43084,-83.000138,2001
42.423063,-83.426263,2001
42.359175,-83.255146,2001
42.292231,-83.106807,2001
42.306674,-83.148754,2001
42.187289,-83.153905,2001
42.296149,-83.116867,2001
44.18089,-85.738985,2001
45.07694,-93.2541,2001
45.40184,-93.20306,2001
45.13768,-93.207615,2001
46.726332,-92.428246,2001
46.72161,-92.431023,2001
46.733554,-92.419079,2001
46.70911,-92.424635,2001
46.724068,-92.437936,2001
46.70527,-92.52377,2001
46.164666,-94.359379,2001
44.833299,-93.115218,2001
44.76323,-93.03255,2001
44.77553,-93.06299,2001
44.7468,-93.02611,2001
44.73857,-93.00496,2001
44.73846,-93.23725,2001
44.749967,-92.887985,2001
45.968217,-95.605594,2001
43.650235,-93.366599,2001
44.981076,-93.269669,2001
44.980995,-93.273719,2001
45.007187,-93.277448,2001
45.021076,-93.28217,2001
45.003866,-93.236924,2001
44.959409,-93.256892,2001
44.87551,-93.25892,2001
44.95366,-93.25821,2001
45.03972,-93.29874,2001
44.94805,-93.34315,2001
47.236699,-93.526411,2001
45.112271,-95.040357,2001
45.06728,-95.142353,2001
48.605216,-93.402371,2001
47.948622,-91.495574,2001
46.2053,-93.75945,2001
44.183761,-94.039819,2001
43.996908,-92.450366,2001
46.009952,-92.899092,2001
44.944134,-93.065125,2001
44.96555,-93.05684,2001
44.955799,-93.16661,2001
44.9558,-93.14585,2001
44.99191,-93.183278,2001
44.950244,-93.098552,2001
44.89926,-93.01708,2001
44.95072,-93.09827,2001
44.943919,-93.050309,2001
44.95939,-93.03587,2001
44.931073,-93.156253,2001
44.96133,-93.19019,2001
46.78362,-92.10251,2001
46.75154,-92.14127,2001
48.41252,-92.829225,2001
47.523355,-92.536305,2001
47.535208,-92.622934,2001
47.639705,-92.633872,2001
46.77107,-92.11732,2001
46.81826,-92.08936,2001
46.76643,-92.13354,2001
46.72938,-92.15998,2001
46.757359,-92.126111,2001
46.750412,-92.139603,2001
44.791437,-93.512534,2001
45.561234,-94.155267,2001
45.549839,-94.13345,2001
44.84621,-92.99558,2001
44.84737,-92.9954,2001
44.85711,-93.00352,2001
45.11728,-92.85532,2001
31.560752,-91.390405,2001
34.909167,-88.601667,2001
33.746056,-90.723028,2001
34.82166,-89.98783,2001
31.323639,-89.287167,2001
30.230363,-89.567498,2001
30.38,-89.448333,2001
30.447003,-89.029175,2001
30.390369,-89.049778,2001
30.566944,-89.180556,2001
32.385731,-90.1412,2001
32.296952,-90.188394,2001
30.378287,-88.53393,2001
30.522778,-88.708611,2001
31.688638,-89.135115,2001
32.364565,-88.731491,2001
34.264917,-88.766222,2001
33.491121,-88.418567,2001
32.564972,-90.178698,2001
30.5295,-89.691056,2001
32.275528,-90.132528,2001
32.32,-89.666667,2001
32.32298,-90.887216,2001
34.002747,-89.799183,2001
39.741694,-94.858584,2001
39.755305,-94.845807,2001
39.720451,-94.872693,2001
38.75961,-94.57983,2001
37.70097,-94.03474,2001
39.407452,-94.265373,2001
39.303174,-94.377014,2001
39.164203,-94.548017,2001
39.183924,-94.497738,2001
39.148647,-94.56524,2001
37.12263,-93.263353,2001
37.199541,-93.284874,2001
37.256137,-93.299894,2001
37.104461,-93.253337,2001
37.18999,-93.260725,2001
37.000074,-91.68931,2001
37.624064,-91.128396,2001
37.652841,-91.142071,2001
37.651843,-91.131066,2001
37.645619,-91.146794,2001
37.51066,-90.694946,2001
37.470615,-90.689241,2001
37.510622,-90.697613,2001
37.459234,-90.686501,2001
37.485387,-90.690022,2001
37.472177,-90.689302,2001
37.466894,-90.685264,2001
37.512603,-90.716246,2001
39.104686,-94.57079,2001
39.07587,-94.521627,2001
39.037778,-94.5875,2001
39.103092,-94.588573,2001
39.109296,-94.441061,2001
39.095314,-94.578018,2001
37.198286,-94.317246,2001
38.267085,-90.378853,2001
38.261999,-90.394271,2001
38.286214,-90.381024,2001
38.241155,-90.376903,2001
38.268254,-90.373903,2001
38.43783,-90.361492,2001
38.271754,-90.376683,2001
38.267277,-90.379548,2001
38.261792,-90.378844,2001
38.247254,-90.388568,2001
38.26427,-90.384247,2001
38.915833,-90.936667,2001
38.915833,-90.925,2001
38.274083,-91.701611,2001
40.56,-93.418333,2001
39.474976,-91.788991,2001
39.300033,-94.700244,2001
38.872546,-90.226488,2001
38.8994,-90.44917,2001
37.90084,-90.42388,2001
37.982225,-90.052547,2001
38.53278,-90.38243,2001
38.61366,-90.495941,2001
38.649771,-90.350659,2001
38.650329,-90.350313,2001
38.766158,-90.285934,2001
38.72727,-90.379548,2001
38.720965,-90.367132,2001
36.970052,-90.1401,2001
40.254747,-92.878521,2001
36.613879,-92.92228,2001
38.626993,-90.200654,2001
38.542551,-90.263711,2001
38.624216,-90.198709,2001
38.63116,-90.194265,2001
38.695,-90.212778,2001
38.656429,-90.198348,2001
38.673221,-90.239166,2001
38.642857,-90.185059,2001
38.69075,-90.209306,2001
38.60183,-90.232891,2001
38.616833,-90.208222,2001
38.585913,-90.239307,2001
38.654449,-90.185376,2001
45.053865,-106.812842,2001
45.064143,-106.788952,2001
45.053953,-106.737901,2001
45.117198,-106.877011,2001
45.099697,-106.900623,2001
45.121216,-106.919425,2001
45.034404,-106.758893,2001
45.087476,-106.850343,2001
45.098202,-106.839029,2001
45.061365,-106.817287,2001
46.31743,-111.681088,2001
